#                                                                                     --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name                                 accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ----------                       -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
ALL_NCBI_Palmdb_RdRp.Mindivirales.0.4.fasta          -          F1130_NODE_4472_length_1057_cov_2.003992_1 -               0.13    3.1  19.1      0.16    2.8  19.1   1.0   1   0   0   1   1   1   0 -
ALL_FINAL_RdRp_cores_0.3.clstr_990.Palmdb.0.4.fasta  -          F1130_NODE_4472_length_1057_cov_2.003992_1 -               0.19    2.8  13.1      0.23    2.5  13.1   1.1   1   0   0   1   1   1   0 -
ALL_FINAL_RdRp_cores_0.3.clstr_504.Palmdb.0.4.fasta  -          F1130_NODE_4472_length_1057_cov_2.003992_1 -               0.69    0.3  28.3     0.057    3.9  23.6   1.5   2   0   0   2   2   2   0 -
ALL_FINAL_RdRp_cores_0.3.clstr_1042.Palmdb.0.4.fasta -          F1130_NODE_4472_length_1057_cov_2.003992_1 -                  4   -2.3  14.6       5.4   -2.7  14.6   1.1   1   0   0   1   1   1   0 -
ALL_FINAL_RdRp_cores_0.3.clstr_373.Palmdb.0.4.fasta  -          F1130_NODE_4472_length_1057_cov_2.003992_1 -                4.1   -1.8  15.8       5.1   -2.1  15.8   1.1   1   0   0   1   1   1   0 -
ALL_FINAL_RdRp_cores_0.3.clstr_504.Palmdb.0.4.fasta -          F1130_NODE_5130_length_974_cov_11.527748_1 -              0.018    5.5  10.7     0.025    5.1  10.7   1.2   1   0   0   1   1   1   0 -
ALL_NCBI_Palmdb_RdRp.Yunchangviricetes.0.4.fasta    -          F1130_NODE_5130_length_974_cov_11.527748_1 -              0.021    5.5   9.5     0.025    5.2   9.5   1.1   1   0   0   1   1   1   0 -
ALL_NCBI_Palmdb_RdRp.Hepelivirales.0.4.fasta -          F1130_NODE_6649_length_832_cov_1.508366_1 -              0.014    6.3   8.5     0.018    6.0   8.5   1.2   1   0   0   1   1   1   0 -
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta -          F1130_NODE_6700_length_828_cov_2.909444_1 -              0.013    6.1   9.0     0.016    5.9   9.0   1.1   1   0   0   1   1   1   0 -
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta   -          F1132_NODE_2_length_3968_cov_71.654741_2 -            1.4e-13   42.2   0.7   1.9e-13   41.8   0.7   1.2   1   0   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Ghabrivirales.0.4.fasta -          F1132_NODE_2_length_3968_cov_71.654741_2 -            1.7e-12   38.8   0.5   1.7e-12   38.8   0.5   1.5   1   1   1   2   2   2   1 -
ALL_NCBI_Palmdb_RdRp.Ghabrivirales.0.4.fasta -          F1132_NODE_2_length_3968_cov_71.654741_3 -            6.2e-44  142.8   2.8   7.7e-44  142.5   2.8   1.0   1   0   0   1   1   1   1 -
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta   -          F1132_NODE_2_length_3968_cov_71.654741_3 -            2.6e-40  130.7   1.9   3.4e-40  130.3   1.9   1.0   1   0   0   1   1   1   1 -
Botybirnavirus.ALL_RdRp_Palmdb_0.4.fasta     -          F1132_NODE_2_length_3968_cov_71.654741_3 -            8.7e-11   32.6   0.0   1.1e-10   32.2   0.0   1.0   1   0   0   1   1   1   1 -
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta       -          F1132_NODE_2_length_3968_cov_71.654741_3 -            3.3e-10   31.1   0.0   3.5e-10   31.0   0.0   1.1   1   0   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta  -          F1132_NODE_2_length_3968_cov_71.654741_3 -            2.6e-07   22.2   0.3   2.7e-07   22.1   0.3   1.1   1   0   0   1   1   1   1 -
Kitrinoviricota.ALL_RdRp_Palmdb_0.4.fasta    -          F1132_NODE_2_length_3968_cov_71.654741_3 -            7.6e-07   20.1   0.0   8.1e-07   20.1   0.0   1.1   1   0   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Wolframvirales.0.4.fasta        -          F1132_NODE_4_length_3029_cov_94.587088_2 -            7.5e-70  228.6  18.9   9.6e-70  228.3  18.9   1.1   1   0   0   1   1   1   1 -
Lenarviricota.ALL_RdRp_Palmdb_0.4.fasta              -          F1132_NODE_4_length_3029_cov_94.587088_2 -            2.8e-53  173.7  21.3   4.5e-53  173.0  21.3   1.2   1   0   0   1   1   1   1 -
ALL_FINAL_RdRp_cores_0.3.clstr_1283.Palmdb.0.4.fasta -          F1132_NODE_4_length_3029_cov_94.587088_2 -            7.2e-14   43.3   0.0   1.7e-13   42.0   0.0   1.4   1   1   0   1   1   1   1 -
ALL_FINAL_RdRp_cores_0.3.clstr_724.Palmdb.0.4.fasta  -          F1132_NODE_4_length_3029_cov_94.587088_2 -            3.6e-12   38.0   0.0   5.3e-12   37.4   0.0   1.1   1   0   0   1   1   1   1 -
ALL_FINAL_RdRp_cores_0.3.clstr_1028.Palmdb.0.4.fasta -          F1132_NODE_4_length_3029_cov_94.587088_2 -            5.2e-08   24.4   0.0   8.4e-08   23.7   0.0   1.2   1   0   0   1   1   1   1 -
ALL_FINAL_RdRp_cores_0.3.clstr_561.Palmdb.0.4.fasta  -          F1132_NODE_4_length_3029_cov_94.587088_2 -            4.3e-06   17.9   0.0   6.5e-06   17.3   0.0   1.3   1   1   0   1   1   1   1 -
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta           -          F1132_NODE_4_length_3029_cov_94.587088_2 -            5.5e-06   17.1   0.0   1.2e-05   16.0   0.0   1.5   1   0   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta         -          F1132_NODE_4_length_3029_cov_94.587088_2 -            1.7e-05   15.9   0.0   0.00035   11.6   0.0   2.3   2   1   0   2   2   2   1 -
ALL_FINAL_RdRp_cores_0.3.clstr_295.Palmdb.0.4.fasta  -          F1132_NODE_4_length_3029_cov_94.587088_2 -            6.7e-05   13.9   0.0    0.0011    9.8   0.0   2.2   2   1   0   2   2   2   1 -
ALL_NCBI_Palmdb_RdRp.Ghabrivirales.0.4.fasta         -          F1132_NODE_4_length_3029_cov_94.587088_2 -            7.1e-05   13.6   0.5   0.00012   12.9   0.5   1.3   1   0   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Wolframvirales.0.4.fasta        -          F1132_NODE_7_length_2830_cov_221.665225_3 -            2.2e-77  253.5   3.7   3.1e-77  253.0   3.7   1.1   1   0   0   1   1   1   1 -
Lenarviricota.ALL_RdRp_Palmdb_0.4.fasta              -          F1132_NODE_7_length_2830_cov_221.665225_3 -            1.5e-55  181.2  11.4     2e-55  180.8  11.4   1.2   1   0   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta          -          F1132_NODE_7_length_2830_cov_221.665225_3 -            1.7e-18   58.7   0.6   1.3e-17   55.8   0.6   2.2   1   1   0   1   1   1   1 -
ALL_FINAL_RdRp_cores_0.3.clstr_724.Palmdb.0.4.fasta  -          F1132_NODE_7_length_2830_cov_221.665225_3 -            8.5e-12   36.8   0.0   1.4e-11   36.1   0.0   1.2   1   0   0   1   1   1   1 -
ALL_FINAL_RdRp_cores_0.3.clstr_1283.Palmdb.0.4.fasta -          F1132_NODE_7_length_2830_cov_221.665225_3 -            7.9e-10   30.0   0.0   1.2e-09   29.4   0.0   1.2   1   0   0   1   1   1   1 -
ALL_FINAL_RdRp_cores_0.3.clstr_1028.Palmdb.0.4.fasta -          F1132_NODE_7_length_2830_cov_221.665225_3 -            3.3e-09   28.3   0.0   4.9e-09   27.8   0.0   1.1   1   0   0   1   1   1   1 -
ALL_FINAL_RdRp_cores_0.3.clstr_295.Palmdb.0.4.fasta  -          F1132_NODE_7_length_2830_cov_221.665225_3 -            6.6e-07   20.5   0.0   2.5e-06   18.6   0.0   1.8   2   0   0   2   2   2   1 -
ALL_FINAL_RdRp_cores_0.3.clstr_197.Palmdb.0.4.fasta  -          F1132_NODE_7_length_2830_cov_221.665225_3 -            1.5e-06   19.2   0.0   2.4e-06   18.5   0.0   1.2   1   0   0   1   1   1   1 -
ALL_FINAL_RdRp_cores_0.3.clstr_561.Palmdb.0.4.fasta  -          F1132_NODE_7_length_2830_cov_221.665225_3 -            8.9e-05   13.5   0.0   0.00012   13.1   0.0   1.1   1   0   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta         -          F1132_NODE_7_length_2830_cov_221.665225_3 -             0.0013    9.6   1.7    0.0026    8.7   1.7   1.5   1   1   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta         -          F1132_NODE_9_length_2533_cov_27.642857_4 -            2.1e-20   65.4   0.0     3e-20   64.9   0.0   1.1   1   0   0   1   1   1   1 -
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta              -          F1132_NODE_9_length_2533_cov_27.642857_4 -            5.8e-20   63.4   0.0   7.4e-20   63.0   0.0   1.1   1   0   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Sobelivirales.0.4.fasta        -          F1132_NODE_9_length_2533_cov_27.642857_4 -            1.8e-15   48.9   0.3   2.7e-15   48.2   0.3   1.2   1   0   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Tolivirales_Cter_GDD.0.4.fasta -          F1132_NODE_9_length_2533_cov_27.642857_4 -            2.2e-10   31.9   0.0   2.9e-10   31.5   0.0   1.1   1   0   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Stellavirales.0.4.fasta        -          F1132_NODE_9_length_2533_cov_27.642857_4 -            7.7e-09   26.7   0.0   1.1e-08   26.2   0.0   1.1   1   0   0   1   1   1   1 -
ALL_FINAL_RdRp_cores_0.3.clstr_990.Palmdb.0.4.fasta -          F1132_NODE_9_length_2533_cov_27.642857_4 -            1.8e-08   26.0   0.0   2.4e-08   25.6   0.0   1.1   1   0   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Patatavirales.0.4.fasta        -          F1132_NODE_9_length_2533_cov_27.642857_4 -            1.4e-06   19.1   0.0     2e-06   18.6   0.0   1.1   1   0   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta       -          F1132_NODE_9_length_2533_cov_27.642857_4 -            1.4e-05   15.7   0.0   2.3e-05   15.0   0.0   1.2   1   0   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Nodamuvirales.0.4.fasta        -          F1132_NODE_9_length_2533_cov_27.642857_4 -            7.4e-05   13.8   0.0   0.00011   13.2   0.0   1.1   1   0   0   1   1   1   1 -
ALL_FINAL_RdRp_cores_0.3.clstr_134.Palmdb.0.4.fasta -          F1132_NODE_9_length_2533_cov_27.642857_4 -             0.0007   10.6   0.0    0.0011    9.9   0.0   1.2   1   0   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Chunqiuviricetes.0.4.fasta -          F1132_NODE_13_length_1784_cov_28.864662_2 -            1.2e-76  250.5   0.1   1.5e-76  250.1   0.1   1.1   1   0   0   1   1   1   1 -
Negarnaviricota.ALL_RdRp_Palmdb_0.4.fasta       -          F1132_NODE_13_length_1784_cov_28.864662_2 -              1e-19   62.5   0.0   1.5e-19   62.0   0.0   1.1   1   0   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Monjiviricetes_1.0.4.fasta -          F1132_NODE_13_length_1784_cov_28.864662_2 -              1e-09   29.5   0.5   1.6e-09   28.9   0.5   1.2   1   0   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Wolframvirales.0.4.fasta        -          F1132_NODE_20_length_1630_cov_351.145397_1 -            1.9e-57  187.7   2.3   2.2e-57  187.4   2.3   1.0   1   0   0   1   1   1   1 -
Lenarviricota.ALL_RdRp_Palmdb_0.4.fasta              -          F1132_NODE_20_length_1630_cov_351.145397_1 -            4.8e-47  153.1   9.2   5.9e-47  152.8   9.2   1.0   1   0   0   1   1   1   1 -
ALL_FINAL_RdRp_cores_0.3.clstr_1283.Palmdb.0.4.fasta -          F1132_NODE_20_length_1630_cov_351.145397_1 -            9.4e-06   16.5   0.0   1.3e-05   16.0   0.0   1.2   1   0   0   1   1   1   1 -
ALL_FINAL_RdRp_cores_0.3.clstr_1028.Palmdb.0.4.fasta -          F1132_NODE_20_length_1630_cov_351.145397_1 -            5.8e-05   14.3   0.0    0.0001   13.5   0.0   1.4   1   0   0   1   1   1   1 -
ALL_FINAL_RdRp_cores_0.3.clstr_297.Palmdb.0.4.fasta  -          F1132_NODE_20_length_1630_cov_351.145397_1 -            6.5e-05   13.8   0.0    0.0015    9.2   0.0   2.2   2   0   0   2   2   2   1 -
ALL_FINAL_RdRp_cores_0.3.clstr_295.Palmdb.0.4.fasta  -          F1132_NODE_20_length_1630_cov_351.145397_1 -            0.00045   11.1   0.0   0.00059   10.8   0.0   1.2   1   0   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Wolframvirales.0.4.fasta -          F1132_NODE_49_length_1133_cov_316.393321_1 -            9.7e-10   30.0   3.4   1.3e-09   29.6   3.4   1.2   1   0   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Chunqiuviricetes.0.4.fasta -          F1132_NODE_152_length_753_cov_27.802292_1 -           1.2e-116  382.5   1.0  1.4e-116  382.4   1.0   1.0   1   0   0   1   1   1   1 -
Negarnaviricota.ALL_RdRp_Palmdb_0.4.fasta       -          F1132_NODE_152_length_753_cov_27.802292_1 -            8.8e-20   62.7   0.0   9.8e-20   62.6   0.0   1.0   1   0   0   1   1   1   1 -
#
# Program:         hmmscan
# Version:         3.3 (Nov 2019)
# Pipeline mode:   SCAN
# Query file:      all_samples_renamed_contigs_redundancy_removed_code1_aa_nr.104.fasta
# Target file:     Profile_db_and_alignments/RdRp_HMM_profile_CLUSTALO.db
# Option settings: hmmscan -o hmmscan_out.txt --tblout hmmscan_tblout.txt --domtblout hmmscan_domtblout.txt --cpu 1 Profile_db_and_alignments/RdRp_HMM_profile_CLUSTALO.db all_samples_renamed_contigs_redundancy_removed_code1_aa_nr.104.fasta 
# Current dir:     /pasteur/zeus/projets/p01/Evolbioinfo/users/flemoine/projets/2022_06_Artem/work/5d/f806c2de8f8d6966255caab1de0f45
# Date:            Thu Jul 21 16:23:22 2022
# [ok]
#                                                                                     --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name                                 accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ----------                       -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
ALL_NCBI_Palmdb_RdRp.Amarillovirales.0.4.fasta -          F1200_NODE_1872_length_2023_cov_2.848577_2 -            0.00018   12.4   0.0   0.00025   11.9   0.0   1.1   1   0   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Ghabrivirales.0.4.fasta  -          F1200_NODE_2053_length_1954_cov_3.316482_5 -                6.2   -2.7  44.7       0.1    3.2  17.0   2.1   2   0   0   2   2   2   0 -
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta -          F1200_NODE_2336_length_1849_cov_3.392419_2 -               0.22    2.1  11.5      0.32    1.6  11.5   1.1   1   0   0   1   1   1   0 -
ALL_NCBI_Palmdb_RdRp.Hepelivirales.0.4.fasta            -          F1200_NODE_2336_length_1849_cov_3.392419_2 -               0.91    0.3  17.6       1.3   -0.2  17.6   1.1   1   0   0   1   1   1   0 -
#
# Program:         hmmscan
# Version:         3.3 (Nov 2019)
# Pipeline mode:   SCAN
# Query file:      all_samples_renamed_contigs_redundancy_removed_code1_aa_nr.160.fasta
# Target file:     Profile_db_and_alignments/RdRp_HMM_profile_CLUSTALO.db
# Option settings: hmmscan -o hmmscan_out.txt --tblout hmmscan_tblout.txt --domtblout hmmscan_domtblout.txt --cpu 1 Profile_db_and_alignments/RdRp_HMM_profile_CLUSTALO.db all_samples_renamed_contigs_redundancy_removed_code1_aa_nr.160.fasta 
# Current dir:     /pasteur/zeus/projets/p01/Evolbioinfo/users/flemoine/projets/2022_06_Artem/work/06/64e992ca81d413ebd1ecacdc01cb5d
# Date:            Thu Jul 21 16:23:20 2022
# [ok]
#                                                                                    --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name                                accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ----------                      -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
ALL_NCBI_Palmdb_RdRp.Tymovirales.0.4.fasta -          F1521_NODE_227_length_2489_cov_3.036565_1 -               0.39    1.2  24.7     0.022    5.3  19.7   1.3   2   0   0   2   2   2   0 -
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta -          F1521_NODE_598_length_1949_cov_2.752376_1 -              3e-05   14.9   9.9   4.2e-05   14.4   9.9   1.1   1   0   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Hepelivirales.0.4.fasta -          F1521_NODE_973_length_1659_cov_2.701995_1 -               0.85    0.4  26.2       1.1    0.0  26.2   1.1   1   0   0   1   1   1   0 -
ALL_NCBI_Palmdb_RdRp.Amarillovirales.0.4.fasta -          F1521_NODE_1404_length_1465_cov_2.373050_1 -            7.7e-05   13.6   0.0   7.7e-05   13.6   0.0   1.2   1   0   0   1   1   1   1 -
ALL_FINAL_RdRp_cores_0.3.clstr_589.Palmdb.0.4.fasta -          F1523_NODE_2042_length_1471_cov_1.832627_2 -              0.001    9.8   1.1    0.0015    9.3   1.1   1.1   1   0   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Tymovirales.0.4.fasta -          F1523_NODE_3013_length_1229_cov_1.659284_1 -                9.1   -3.4  39.1     0.092    3.3  19.0   2.1   1   1   1   2   2   2   0 -
#
# Program:         hmmscan
# Version:         3.3 (Nov 2019)
# Pipeline mode:   SCAN
# Query file:      all_samples_renamed_contigs_redundancy_removed_code1_aa_nr.389.fasta
# Target file:     Profile_db_and_alignments/RdRp_HMM_profile_CLUSTALO.db
# Option settings: hmmscan -o hmmscan_out.txt --tblout hmmscan_tblout.txt --domtblout hmmscan_domtblout.txt --cpu 1 Profile_db_and_alignments/RdRp_HMM_profile_CLUSTALO.db all_samples_renamed_contigs_redundancy_removed_code1_aa_nr.389.fasta 
# Current dir:     /pasteur/zeus/projets/p01/Evolbioinfo/users/flemoine/projets/2022_06_Artem/work/f1/f90be5f004cab3fd9ba1553fca107e
# Date:            Thu Jul 21 16:23:30 2022
# [ok]
#                                                                                  --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name                              accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ----------                    -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta     -          F1016_NODE_1707_length_929_cov_1.513730_1 -            1.9e-05   15.4   0.1   2.5e-05   15.0   0.1   1.2   1   0   0   1   1   1   1 -
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta -          F1016_NODE_1707_length_929_cov_1.513730_1 -            0.00052   10.6   0.1   0.00079   10.0   0.1   1.2   1   0   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Tolivirales_Cter_GDD.0.4.fasta -          F1016_NODE_2219_length_834_cov_13.851091_1 -                2.5   -1.4  67.8       3.1   -1.7  67.8   1.1   1   0   0   1   1   1   0 -
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta          -          F1017_NODE_110_length_2473_cov_34.363110_1 -           3.6e-135  444.7  18.5  4.5e-135  444.4  18.5   1.0   1   0   0   1   1   1   1 -
Lenarviricota.ALL_RdRp_Palmdb_0.4.fasta              -          F1017_NODE_110_length_2473_cov_34.363110_1 -              3e-65  213.3   9.9   3.5e-65  213.0   9.9   1.1   1   0   0   1   1   1   1 -
ALL_NCBI_Palmdb_RdRp.Wolframvirales.0.4.fasta        -          F1017_NODE_110_length_2473_cov_34.363110_1 -            3.6e-39  127.3   2.7   4.3e-39  127.0   2.7   1.1   1   0   0   1   1   1   1 -
ALL_FINAL_RdRp_cores_0.3.clstr_561.Palmdb.0.4.fasta  -          F1017_NODE_110_length_2473_cov_34.363110_1 -            6.3e-31   99.9   0.0     1e-30   99.3   0.0   1.3   1   0   0   1   1   1   1 -
ALL_FINAL_RdRp_cores_0.3.clstr_1028.Palmdb.0.4.fasta -          F1017_NODE_110_length_2473_cov_34.363110_1 -            3.7e-27   87.5   0.0   6.7e-27   86.7   0.0   1.3   1   0   0   1   1   1   1 -
ALL_FINAL_RdRp_cores_0.3.clstr_724.Palmdb.0.4.fasta  -          F1017_NODE_110_length_2473_cov_34.363110_1 -            5.8e-26   83.5   0.0   1.1e-25   82.6   0.0   1.3   1   0   0   1   1   1   1 -
ALL_FINAL_RdRp_cores_0.3.clstr_1283.Palmdb.0.4.fasta -          F1017_NODE_110_length_2473_cov_34.363110_1 -            1.9e-25   81.4   0.0   6.7e-25   79.6   0.0   1.7   1   1   0   1   1   1   1 -
ALL_FINAL_RdRp_cores_0.3.clstr_197.Palmdb.0.4.fasta  -          F1017_NODE_110_length_2473_cov_34.363110_1 -            2.5e-24   78.0   1.7   2.5e-24   78.0   1.7   2.3   2   1   0   2   2   2   1 -
