target	accession1	rdrp_scan_orf_id	accession2	evalue_full_seq	score_full_seq	bias_full_seq	evalue_best_dom	score_best_dom	bias_best_dom	dom_num_estim_exp	dom_num_estim_reg	dom_num_estim_clu	dom_num_estim_ov	dom_num_estim_env	dom_num_estim_dom	dom_num_estim_rep	dom_num_estim_inc	description_of_target
ALL_NCBI_Palmdb_RdRp.Ghabrivirales.0.4.fasta	-	F1046_NODE_18_length_3649_cov_8.459655_3	-	1,00E-56	185,1	4,3	1,00E-56	185,1	4,3	2,3	2	1	0	2	2	2	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_731.Palmdb.0.4.fasta	-	F1565_NODE_2488_length_1438_cov_7.513377_1	-	5,7	-2,4	26,6	0,2	2,4	20,7	1,5	2	0	0	2	2	2	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_561.Palmdb.0.4.fasta	-	F1565_NODE_2653_length_1399_cov_7.350446_3	-	0,0038	8,1	7,4	0,0047	7,8	7,4	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Hepelivirales.0.4.fasta	-	F1565_NODE_2983_length_1332_cov_2.678152_2	-	0,0039	8,2	17,9	0,0048	7,8	17,9	1	1	0	0	1	1	1	1	-
Birnaviridae.ALL_RdRp_Palmdb_0.4.fasta	-	F1565_NODE_3112_length_1307_cov_4.015176_3	-	0,043	4,3	8,6	0,068	3,7	8,6	1,3	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1565_NODE_3254_length_1284_cov_7.577705_3	-	0,048	4	39,4	0,06	3,7	39,4	1,1	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_955.Palmdb.0.4.fasta	-	F1565_NODE_3499_length_1244_cov_2.280067_1	-	0,00075	10,2	0	0,0011	9,6	0	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1598_NODE_4365_length_740_cov_4.909489_2	-	0,23	2,1	20,3	0,27	1,8	20,3	1	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_589.Palmdb.0.4.fasta	-	F1598_NODE_4456_length_731_cov_1.878698_1	-	0,12	2,9	9,9	0,16	2,5	9,9	1,2	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Hepelivirales.0.4.fasta	-	F1598_NODE_5401_length_652_cov_3.092127_1	-	0,011	6,6	9,2	0,012	6,5	9,2	1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Sobelivirales.0.4.fasta	-	F1598_NODE_5719_length_629_cov_2.238676_1	-	4,50E-05	14,4	5,5	5,00E-05	14,3	5,5	1	1	0	0	1	1	1	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_589.Palmdb.0.4.fasta	-	F1599_NODE_1646_length_784_cov_1.702332_1	-	0,01	6,5	14,2	0,012	6,3	14,2	1,2	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Ellioviricetes.0.4.fasta	-	F1600_NODE_2_length_5756_cov_13.689177_1	-	5,30E-62	202,9	32,1	5,30E-62	202,9	32,1	2,5	1	1	0	2	2	2	1	-
ALL_NCBI_Palmdb_RdRp.Wolframvirales.0.4.fasta	-	F1600_NODE_34_length_2751_cov_898.589763_1	-	8,50E-78	254,9	0,2	1,20E-77	254,4	0,2	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Insthoviricetes.0.4.fasta	-	F1564_NODE_5614_length_809_cov_16.541114_1	-	0,00044	10,6	4,9	0,00057	10,3	4,9	1,1	1	0	0	1	1	1	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_561.Palmdb.0.4.fasta	-	F1564_NODE_5776_length_792_cov_5.953867_2	-	0,022	5,6	10,9	0,026	5,4	10,9	1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta	-	F1564_NODE_6707_length_711_cov_14.129573_2	-	0,001	10,3	18,9	0,0012	10	18,9	1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Tymovirales.0.4.fasta	-	F1564_NODE_6802_length_703_cov_17.995370_1	-	0,0039	7,8	3,2	0,0043	7,7	3,2	1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Hepelivirales.0.4.fasta	-	F1564_NODE_7680_length_639_cov_4.297945_3	-	5,2	-2,2	25,6	6,5	-2,5	25,6	1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Stellavirales.0.4.fasta	-	F1449_NODE_5255_length_753_cov_2.411175_2	-	0,13	2,8	21,2	0,15	2,6	21,2	1,1	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_297.Palmdb.0.4.fasta	-	F1450_NODE_762_length_1017_cov_9.759875_3	-	1,9	-1	22,5	2,5	-1,4	22,5	1	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_731.Palmdb.0.4.fasta	-	F1450_NODE_780_length_1011_cov_15.426778_4	-	0,016	6	6,4	0,019	5,7	6,4	1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Sobelivirales.0.4.fasta	-	F1450_NODE_1238_length_834_cov_12.854942_1	-	0,00046	11,1	3,2	0,00056	10,8	3,2	1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Stellavirales.0.4.fasta	-	F1450_NODE_1464_length_779_cov_7.284530_2	-	0,00051	10,8	5,7	0,00057	10,6	5,7	1	1	0	0	1	1	1	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_504.Palmdb.0.4.fasta	-	F1450_NODE_1464_length_779_cov_7.284530_3	-	0,37	1,2	18	0,47	0,8	18	1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Yunchangviricetes.0.4.fasta	-	F1451_NODE_161_length_3077_cov_12.512244_3	-	0,12	3	9,3	0,23	2,1	9,3	1,3	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Levivirales.0.4.fasta	-	F1451_NODE_228_length_2849_cov_4.822835_1	-	1,90E-06	19,1	1,3	3,50E-06	18,2	1,3	1,4	1	1	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1451_NODE_229_length_2843_cov_8.972740_1	-	0,22	1,8	13,2	0,31	1,3	13,2	1,2	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Stellavirales.0.4.fasta	-	F1110_NODE_509_length_928_cov_4.478809_2	-	0,00019	12,3	0,1	0,0002	12,1	0,1	1	1	0	0	1	1	1	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_504.Palmdb.0.4.fasta	-	F1111_NODE_21_length_3239_cov_20.814070_1	-	0,045	4,2	7,5	0,059	3,8	7,5	1,1	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_441.Palmdb.0.4.fasta	-	F1111_NODE_129_length_2060_cov_10.154613_2	-	0,00064	10,4	0,3	0,00097	9,8	0,3	1,2	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Mindivirales.0.4.fasta	-	F1111_NODE_292_length_1618_cov_8.012156_1	-	1,40E-05	16,3	1	2,00E-05	15,7	1	1,2	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Stellavirales.0.4.fasta	-	F1111_NODE_693_length_1233_cov_9.957555_2	-	0,017	5,8	32,9	0,022	5,4	32,9	1	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_731.Palmdb.0.4.fasta	-	F1563_NODE_3087_length_1165_cov_4.554054_2	-	6,2	-2,6	28,5	7,8	-2,9	28,5	1,1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1563_NODE_3116_length_1161_cov_3.179928_2	-	0,0012	9,5	22,1	0,0014	9,2	22,1	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Tymovirales.0.4.fasta	-	F1563_NODE_3278_length_1130_cov_2.462326_3	-	0,011	6,2	4,7	0,013	6,1	4,7	1,1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta	-	F1563_NODE_3426_length_1107_cov_3.580798_2	-	0,041	4,5	13,2	0,047	4,3	13,2	1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Amarillovirales.0.4.fasta	-	F1563_NODE_4030_length_1017_cov_1.363825_3	-	0,0028	8,5	4,5	0,0034	8,2	4,5	1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Hepelivirales.0.4.fasta	-	F1563_NODE_4230_length_991_cov_2.306624_1	-	0,74	0,6	27,6	0,86	0,4	27,6	1,2	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta	-	F1563_NODE_4838_length_918_cov_2.869061_3	-	0,0029	8,3	9,6	0,0034	8,1	9,6	1,1	1	0	0	1	1	1	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_297.Palmdb.0.4.fasta	-	F1408_NODE_464_length_2359_cov_4.276042_3	-	0,02	5,6	18,2	0,033	4,8	18,2	1,3	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Hepelivirales.0.4.fasta	-	F1408_NODE_557_length_2240_cov_5.127689_2	-	0,15	2,9	21,1	0,17	2,7	21,1	1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1408_NODE_610_length_2161_cov_15.944444_3	-	0,0013	9,4	3,4	0,0017	9,1	3,4	1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1408_NODE_1818_length_1511_cov_4.594780_2	-	0,0099	6,6	11,5	0,01	6,5	11,5	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Hepelivirales.0.4.fasta	-	F1408_NODE_2225_length_1387_cov_7.185435_3	-	1,8	-0,7	27,4	2,3	-1	27,4	1,1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1134_NODE_355_length_1742_cov_7.614108_1	-	0,2	2	49,8	0,29	1,4	49,8	1,1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1134_NODE_1214_length_1149_cov_6.620658_4	-	0,13	2,6	45,8	0,16	2,3	45,8	1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta	-	F1134_NODE_1410_length_1083_cov_17.282101_1	-	0,23	2	14,6	0,33	1,5	14,6	1,2	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_652.Palmdb.0.4.fasta	-	F1134_NODE_3961_length_656_cov_7.101498_1	-	0,31	1,8	18,4	0,37	1,6	18,4	1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1139_NODE_2033_length_912_cov_3.040840_1	-	0,031	4,8	10,8	0,04	4,5	10,8	1	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_652.Palmdb.0.4.fasta	-	F1140_NODE_820_length_1133_cov_15.061224_1	-	0,0087	6,9	12,4	0,01	6,7	12,4	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Sobelivirales.0.4.fasta	-	F1282_NODE_15858_length_667_cov_1.405229_1	-	3,1	-1,6	39,5	4,3	-2	39,5	1,2	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1282_NODE_17569_length_621_cov_3.627208_1	-	0,064	3,8	13,1	0,07	3,6	13,1	1,1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Monjiviricetes_1.0.4.fasta	-	F1284_NODE_2_length_6515_cov_590.620743_1	-	2,60E-141	464,7	0	4,30E-141	464	0	1,2	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1284_NODE_83_length_2582_cov_8.079937_5	-	0,079	3,3	47,8	0,11	2,8	47,8	1,1	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_589.Palmdb.0.4.fasta	-	F1284_NODE_138_length_2298_cov_11.707089_4	-	0,039	4,5	14,6	0,059	4	14,6	1,3	1	0	0	1	1	1	0	-
Kitrinoviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1203_NODE_1469_length_1660_cov_2.881620_2	-	5,50E-07	20,6	0	8,80E-07	19,9	0	1,4	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Hepelivirales.0.4.fasta	-	F1203_NODE_1608_length_1603_cov_22.480620_1	-	0,4	1,5	33,3	0,49	1,2	33,3	1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Yunchangviricetes.0.4.fasta	-	F1203_NODE_2503_length_1324_cov_8.257683_1	-	0,028	5,1	10,3	0,038	4,6	10,3	1,3	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Yunchangviricetes.0.4.fasta	-	F1203_NODE_2665_length_1283_cov_16.068404_1	-	0,0014	9,4	3,9	0,002	8,9	3,9	1,3	1	0	0	1	1	1	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_652.Palmdb.0.4.fasta	-	F1203_NODE_3177_length_1180_cov_7.117333_1	-	8,2	-2,9	21,8	1,1	-0,1	2,4	1,5	1	1	1	2	2	2	0	-
ALL_NCBI_Palmdb_RdRp.Hepelivirales.0.4.fasta	-	F1203_NODE_3453_length_1133_cov_9.468460_1	-	0,00018	12,6	1,8	0,0002	12,4	1,8	1,2	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1473_NODE_86_length_3561_cov_4.804335_2	-	9,5	-3,6	22	0,23	1,8	14,2	1,8	2	0	0	2	2	2	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_561.Palmdb.0.4.fasta	-	F1473_NODE_340_length_2347_cov_5.230803_1	-	4,7	-2,1	26,8	0,066	4	10,5	2	1	1	1	2	2	2	0	-
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1473_NODE_575_length_1962_cov_8.753015_1	-	9,70E-05	13,4	5,4	0,00013	13	5,4	1,2	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1473_NODE_973_length_1580_cov_3.504918_1	-	2,00E-94	309,9	1,8	2,30E-94	309,7	1,8	1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1473_NODE_1044_length_1531_cov_13.235772_1	-	0,63	0,5	20,1	0,91	-0,1	20,1	1,2	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Ghabrivirales.0.4.fasta	-	F1473_NODE_2678_length_976_cov_6.826276_1	-	0,027	5,1	28,4	0,03	4,9	28,4	1	1	0	0	1	1	1	0	-
Lenarviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1473_NODE_3078_length_900_cov_5.630769_1	-	0,00012	13	0	0,00031	11,6	0	1,6	2	0	0	2	2	2	1	-
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1474_NODE_7_length_2458_cov_2.905951_2	-	0,0071	6,9	6,2	0,011	6,3	6,2	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Nidovirales_Cter_GDD.0.4.fasta	-	F1474_NODE_35_length_1764_cov_33.266238_1	-	0,0013	9,6	13	0,0016	9,4	13	1,1	1	0	0	1	1	1	1	-
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1476_NODE_41_length_5029_cov_2.995577_1	-	0,00014	12,4	0	0,00026	11,6	0	1,3	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Hepelivirales.0.4.fasta	-	F1476_NODE_47_length_4835_cov_5.285983_1	-	0,072	3,9	23,2	0,086	3,7	23,2	1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Yunchangviricetes.0.4.fasta	-	F1476_NODE_79_length_4149_cov_8.534196_1	-	3,1	-1,7	18,4	0,11	3,1	12,3	1,5	2	0	0	2	2	2	0	-
ALL_NCBI_Palmdb_RdRp.Yunchangviricetes.0.4.fasta	-	F1476_NODE_1275_length_1740_cov_1.877151_2	-	0,24	2	10,5	0,33	1,5	10,5	1,2	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Monjiviricetes_1.0.4.fasta	-	F1361_NODE_2882_length_764_cov_1.857546_1	-	0,28	1,6	34,8	0,31	1,4	34,8	1,1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1196_NODE_2966_length_1209_cov_1.552860_1	-	0,025	5,1	7,6	0,033	4,7	7,6	1,1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1196_NODE_3124_length_1179_cov_3.560498_1	-	0,019	5,4	14,5	0,024	5	14,5	1,2	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_589.Palmdb.0.4.fasta	-	F1196_NODE_3217_length_1162_cov_7.872629_1	-	0,32	1,5	12,9	0,42	1,2	12,9	1,2	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1196_NODE_3654_length_1099_cov_1.856322_1	-	0,011	6,3	12,1	0,014	5,9	12,1	1,1	1	0	0	1	1	1	0	-
Lenarviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1196_NODE_4071_length_1042_cov_1.406282_1	-	1,90E-05	15,6	0	2,90E-05	15,1	0	1,3	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1196_NODE_4083_length_1040_cov_1.617259_1	-	1,50E-05	15,9	1,1	1,50E-05	15,9	1,1	1,6	2	0	0	2	2	2	1	-
ALL_NCBI_Palmdb_RdRp.Tolivirales_Cter_GDD.0.4.fasta	-	F1196_NODE_4258_length_1017_cov_1.553015_1	-	0,87	0,2	28	1	-0,1	28	1	1	0	0	1	1	1	0	-
Kitrinoviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1471_NODE_1920_length_1644_cov_1.213971_2	-	0,00026	11,8	0	0,00034	11,4	0	1,2	1	0	0	1	1	1	1	-
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1471_NODE_2135_length_1568_cov_1.863847_1	-	7,20E-05	13,5	0,2	9,80E-05	13	0,2	1,2	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1471_NODE_2304_length_1512_cov_5.842141_1	-	0,05	4,2	14,9	0,069	3,8	14,9	1,1	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_504.Palmdb.0.4.fasta	-	F1471_NODE_2385_length_1488_cov_1.875087_1	-	0,068	3,6	11,3	0,085	3,3	11,3	1,1	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_561.Palmdb.0.4.fasta	-	F1471_NODE_2500_length_1448_cov_2.525485_1	-	0,016	6,1	15	0,022	5,6	15	1,1	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_731.Palmdb.0.4.fasta	-	F1471_NODE_2556_length_1432_cov_2.539579_1	-	0,4	1,4	23,5	0,024	5,4	10,2	2,1	2	0	0	2	2	2	0	-
ALL_NCBI_Palmdb_RdRp.Patatavirales.0.4.fasta	-	F1471_NODE_2578_length_1426_cov_3.157549_1	-	4,6	-2,4	22,3	6,4	-2,9	22,3	1,1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1471_NODE_3171_length_1278_cov_1.889616_1	-	0,0066	7	10,6	0,0076	6,8	10,6	1,1	1	0	0	1	1	1	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_731.Palmdb.0.4.fasta	-	F1471_NODE_3295_length_1246_cov_3.671704_1	-	0,1	3,4	36,7	0,14	2,9	36,7	1,1	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_441.Palmdb.0.4.fasta	-	F1451_NODE_6666_length_761_cov_1.067989_1	-	9,00E-05	13,2	0,3	0,00013	12,7	0,3	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Yunchangviricetes.0.4.fasta	-	F1451_NODE_6950_length_742_cov_1.241630_1	-	0,3	1,7	12,2	0,18	2,4	10,6	1,3	1	1	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_561.Palmdb.0.4.fasta	-	F1451_NODE_7344_length_713_cov_1.141337_1	-	0,14	2,9	8,3	0,17	2,7	8,3	1	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_297.Palmdb.0.4.fasta	-	F1451_NODE_8281_length_654_cov_1.836394_3	-	3,6	-1,9	25,1	4,1	-2,1	25,1	1	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_295.Palmdb.0.4.fasta	-	F1451_NODE_8578_length_635_cov_1.708621_1	-	0,00023	12,1	0,1	0,00025	12	0,1	1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1452_NODE_2_length_10284_cov_1155.393489_2	-	3,50E-123	404,8	0	3,50E-123	404,8	0	2,2	2	0	0	2	2	2	1	-
ALL_NCBI_Palmdb_RdRp.Sobelivirales.0.4.fasta	-	F1452_NODE_299_length_1829_cov_1.975761_2	-	6,70E-05	13,9	26,9	8,40E-05	13,5	26,9	1	1	0	0	1	1	1	1	-
Kitrinoviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1452_NODE_892_length_1271_cov_1.785362_1	-	0,0002	12,2	0	0,0002	12,2	0	1,2	1	0	0	1	1	1	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_589.Palmdb.0.4.fasta	-	F1452_NODE_3136_length_717_cov_0.735650_1	-	0,02	5,5	9,1	0,023	5,3	9,1	1,1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1453_NODE_1_length_9739_cov_1041.856671_1	-	1,60E-109	359,6	0	1,10E-108	356,7	0	2	2	0	0	2	2	2	1	-
ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta	-	F1454_NODE_185_length_618_cov_26.948490_1	-	1,70E-51	168,1	1,1	1,80E-51	168	1,1	1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta	-	F1456_NODE_4_length_1719_cov_696.986779_1	-	7,90E-88	288,1	13,5	9,90E-88	287,8	13,5	1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1457_NODE_1_length_9780_cov_2915.760617_1	-	1,70E-78	256,9	9,8	1,70E-78	256,9	9,8	1,6	2	0	0	2	2	2	1	-
ALL_NCBI_Palmdb_RdRp.Wolframvirales.0.4.fasta	-	F1460_NODE_9_length_1992_cov_43.488384_2	-	5,70E-51	166,3	1,2	7,60E-51	165,8	1,2	1,1	1	0	0	1	1	1	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_561.Palmdb.0.4.fasta	-	F1187_NODE_7805_length_843_cov_4.029188_1	-	0,85	0,4	16,2	1	0,2	16,2	1,1	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_297.Palmdb.0.4.fasta	-	F1187_NODE_9231_length_752_cov_3.916786_1	-	0,5	0,9	31,7	0,64	0,6	31,7	1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Tolivirales_Cter_GDD.0.4.fasta	-	F1187_NODE_9256_length_751_cov_0.958333_1	-	0,00032	11,5	0	0,00037	11,3	0	1,1	1	0	0	1	1	1	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_561.Palmdb.0.4.fasta	-	F1187_NODE_9329_length_746_cov_1.674385_1	-	0,082	3,7	13,7	0,11	3,4	13,7	1,1	1	0	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_297.Palmdb.0.4.fasta	-	F1187_NODE_9848_length_718_cov_3.763198_4	-	7,1	-2,9	16,6	11	-3,5	16,6	1,4	1	1	0	1	1	1	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_561.Palmdb.0.4.fasta	-	F1187_NODE_10007_length_711_cov_3.083841_1	-	0,00057	10,9	5,5	0,00065	10,7	5,5	1	1	0	0	1	1	1	1	-
Kitrinoviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1187_NODE_10536_length_686_cov_0.950872_1	-	0,00015	12,5	0	0,00015	12,5	0	1,1	1	0	0	1	1	1	1	-
ALL_FINAL_RdRp_cores_0.3.clstr_197.Palmdb.0.4.fasta	-	F1187_NODE_11147_length_658_cov_2.699834_1	-	2,20E-05	15,3	0	2,90E-05	14,9	0	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1187_NODE_11979_length_624_cov_1.434095_1	-	0,12	2,8	18,8	0,15	2,5	18,8	1	1	0	0	1	1	1	0	-
ALL_NCBI_Palmdb_RdRp.Wolframvirales.0.4.fasta	-	F1506_NODE_39_length_2155_cov_15.576190_1	-	2,40E-44	144,3	9,7	3,40E-44	143,9	9,7	1,2	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Ghabrivirales.0.4.fasta	-	F1506_NODE_58_length_1831_cov_21.750563_1	-	6,20E-69	225,4	1,4	6,70E-69	225,3	1,4	1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Stellavirales.0.4.fasta	-	F1507_NODE_30_length_7028_cov_22.177399_1	-	2,1	-1,2	38,3	0,047	4,3	7,1	2,2	2	0	0	2	2	2	0	-
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1507_NODE_339_length_3828_cov_8.310893_2	-	0,026	4,9	40,7	0,0065	6,9	25	2,1	2	0	0	2	2	2	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_589.Palmdb.0.4.fasta	-	F1507_NODE_423_length_3517_cov_3.205950_1	-	0,076	3,6	9,9	0,15	2,6	6,9	2,1	2	0	0	2	2	2	0	-
ALL_FINAL_RdRp_cores_0.3.clstr_197.Palmdb.0.4.fasta	-	F1507_NODE_817_length_2801_cov_12.148216_2	-	0,0004	11,2	0,9	0,00058	10,6	0,9	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Insthoviricetes.0.4.fasta	-	F1507_NODE_1077_length_2536_cov_12.729948_2	-	0,00016	12,1	6,5	0,00037	10,9	6,5	1,6	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1507_NODE_1130_length_2486_cov_8.171946_3	-	0,00036	11,3	10,8	0,00051	10,8	10,8	1,1	1	0	0	1	1	1	1	-
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1362_NODE_56_length_3562_cov_3.158255_1	-	8,80E-36	115,6	1,2	1,10E-35	115,3	1,2	1,1	1	0	0	1	1	1	1	-
