target	accession1	rdrp_scan_orf_id	accession2	evalue_full_seq	score_full_seq	bias_full_seq	evalue_best_dom	score_best_dom	bias_best_dom	dom_num_estim_exp	dom_num_estim_reg	dom_num_estim_clu	dom_num_estim_ov	dom_num_estim_env	dom_num_estim_dom	dom_num_estim_rep	dom_num_estim_inc	description_of_target	contig_id	taxon	orf_start	orf_end	orf_sense	orf_len_nt	contig_id_node
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1509_NODE_1993_length_1162_cov_2.738934_1	-	3.3e-05	14.5	0.1	5.1e-05	13.9	0.1	12	1	0	0	1	1	1	1	-	F1509_NODE_1993_length_1162_cov_2.738934	Duplornaviricota	1133	3	REVERSE	1130	F1509_NODE_1993
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1568_NODE_2360_length_1531_cov_4.068428_1	-	6.5e-06	16.8	23.9	7.5e-06	16.6	23.9	1	1	0	0	1	1	1	1	-	F1568_NODE_2360_length_1531_cov_4.068428	Picornavirales	2	1312	FORWARD	1310	F1568_NODE_2360
ALL_NCBI_Palmdb_RdRp.Ellioviricetes.0.4.fasta	-	F1426_NODE_50_length_2488_cov_5.993424_1	-	6.9e-15	47	0	1.1e-14	46.3	0	13	1	0	0	1	1	1	1	-	F1426_NODE_50_length_2488_cov_5.993424	Ellioviricetes	2487	1	REVERSE	2486	F1426_NODE_50
ALL_NCBI_Palmdb_RdRp.Ellioviricetes.0.4.fasta	-	F1426_NODE_482_length_1148_cov_6.571821_1	-	1.6e-57	188.1	10.3	1.9e-57	187.8	10.3	1	1	0	0	1	1	1	1	-	F1426_NODE_482_length_1148_cov_6.571821	Ellioviricetes	1148	3	REVERSE	1145	F1426_NODE_482
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta	-	F1341_NODE_5470_length_1075_cov_2.424510_1	-	0.006	7.3	9	0.0071	7.1	9	11	1	0	0	1	1	1	1	-	F1341_NODE_5470_length_1075_cov_2.424510	Martellivirales	1073	3	REVERSE	1070	F1341_NODE_5470
ALL_NCBI_Palmdb_RdRp.Monjiviricetes_1.0.4.fasta	-	F1358_NODE_1107_length_2415_cov_4.811017_1	-	4.3e-05	14.2	12.6	5.3e-05	13.9	12.6	11	1	0	0	1	1	1	1	-	F1358_NODE_1107_length_2415_cov_4.811017	Monjiviricetes	1012	2415	FORWARD	1403	F1358_NODE_1107
ALL_FINAL_RdRp_cores_0.3.clstr_731.Palmdb.0.4.fasta	-	F1358_NODE_1241_length_2323_cov_4.279101_5	-	0.0032	8.3	13.7	0.0044	7.9	13.7	13	1	0	0	1	1	1	1	-	F1358_NODE_1241_length_2323_cov_4.279101	NA	1243	2	REVERSE	1241	F1358_NODE_1241
ALL_FINAL_RdRp_cores_0.3.clstr_652.Palmdb.0.4.fasta	-	F1358_NODE_1893_length_1996_cov_6.324575_1	-	0.0017	9.3	7.1	0.00054	10.9	4	16	2	0	0	2	2	2	1	-	F1358_NODE_1893_length_1996_cov_6.324575	NA	1996	404	REVERSE	1592	F1358_NODE_1893
ALL_NCBI_Palmdb_RdRp.Wolframvirales.0.4.fasta	-	F1358_NODE_2309_length_1852_cov_1.580412_1	-	3e-46	150.6	0.9	4e-46	150.2	0.9	1	1	0	0	1	1	1	1	-	F1358_NODE_2309_length_1852_cov_1.580412	Wolframvirales	1852	680	REVERSE	1172	F1358_NODE_2309
ALL_NCBI_Palmdb_RdRp.Wolframvirales.0.4.fasta	-	F1358_NODE_2309_length_1852_cov_1.580412_2	-	1.2e-29	95.8	0	1.4e-29	95.6	0	1	1	0	0	1	1	1	1	-	F1358_NODE_2309_length_1852_cov_1.580412	Wolframvirales	956	3	REVERSE	953	F1358_NODE_2309
ALL_NCBI_Palmdb_RdRp.Tolivirales_Cter_GDD.0.4.fasta	-	F1127_NODE_5439_length_1114_cov_3.962229_3	-	0.0029	8.4	24.3	0.0031	8.2	24.3	12	1	0	0	1	1	1	1	-	F1127_NODE_5439_length_1114_cov_3.962229	Tolivirales	1114	2	REVERSE	1112	F1127_NODE_5439
ALL_FINAL_RdRp_cores_0.3.clstr_1244.Palmdb.0.4.fasta	-	F1401_NODE_9_length_4724_cov_5.240737_4	-	0.0011	9.9	0.1	0.0015	9.5	0.1	11	1	0	0	1	1	1	1	-	F1401_NODE_9_length_4724_cov_5.240737	NA	2290	158	REVERSE	2132	F1401_NODE_9
ALL_FINAL_RdRp_cores_0.3.clstr_504.Palmdb.0.4.fasta	-	F1402_NODE_899_length_1616_cov_3.801409_2	-	0.00048	10.7	6.2	0.00068	10.2	6.2	11	1	0	0	1	1	1	1	-	F1402_NODE_899_length_1616_cov_3.801409	NA	575	1615	FORWARD	1040	F1402_NODE_899
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1335_NODE_17_length_8948_cov_5.118408_3	-	3.5e-08	24.3	8.3	3.5e-08	24.3	8.3	32	3	0	0	3	3	3	2	-	F1335_NODE_17_length_8948_cov_5.118408	Picornavirales	8621	288	REVERSE	8333	F1335_NODE_17
Kitrinoviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1335_NODE_998_length_2710_cov_1.779661_1	-	7.6e-07	20.2	1.1	6.6e-05	13.7	0	28	3	0	0	3	3	3	2	-	F1335_NODE_998_length_2710_cov_1.779661	Kitrinoviricota	2603	648	REVERSE	1955	F1335_NODE_998
ALL_NCBI_Palmdb_RdRp.Nidovirales_Nter_GDD.0.4.fasta	-	F1335_NODE_1383_length_2368_cov_2.186338_2	-	0.00047	10.8	0	0.00068	10.2	0	11	1	0	0	1	1	1	1	-	F1335_NODE_1383_length_2368_cov_2.186338	Nidovirales	1999	179	REVERSE	1820	F1335_NODE_1383
ALL_FINAL_RdRp_cores_0.3.clstr_955.Palmdb.0.4.fasta	-	F1543_NODE_2885_length_1452_cov_1.503937_1	-	0.00063	10.4	0	0.00087	10	0	11	1	0	0	1	1	1	1	-	F1543_NODE_2885_length_1452_cov_1.503937	NA	1452	346	REVERSE	1106	F1543_NODE_2885
ALL_FINAL_RdRp_cores_0.3.clstr_589.Palmdb.0.4.fasta	-	F1543_NODE_3745_length_1281_cov_1.768352_1	-	0.0037	7.9	13	0.0042	7.8	13	12	1	0	0	1	1	1	1	-	F1543_NODE_3745_length_1281_cov_1.768352	NA	1	921	FORWARD	920	F1543_NODE_3745
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1521_NODE_598_length_1949_cov_2.752376_1	-	3e-05	14.9	9.9	4.2e-05	14.4	9.9	11	1	0	0	1	1	1	1	-	F1521_NODE_598_length_1949_cov_2.752376	Ourlivirales	1	1947	FORWARD	1946	F1521_NODE_598
ALL_NCBI_Palmdb_RdRp.Amarillovirales.0.4.fasta	-	F1521_NODE_1404_length_1465_cov_2.373050_1	-	7.7e-05	13.6	0	7.7e-05	13.6	0	12	1	0	0	1	1	1	1	-	F1521_NODE_1404_length_1465_cov_2.373050	Amarillovirales	116	1465	FORWARD	1349	F1521_NODE_1404
ALL_FINAL_RdRp_cores_0.3.clstr_652.Palmdb.0.4.fasta	-	F1416_NODE_99_length_2063_cov_35.211155_1	-	0.0042	8	6.8	0.0077	7.1	6.8	13	1	0	0	1	1	1	1	-	F1416_NODE_99_length_2063_cov_35.211155	NA	2	1864	FORWARD	1862	F1416_NODE_99
ALL_NCBI_Palmdb_RdRp.Ghabrivirales.0.4.fasta	-	F1416_NODE_625_length_1172_cov_19.948970_1	-	1.3e-33	108.7	0	1.4e-33	108.5	0	11	1	0	0	1	1	1	1	-	F1416_NODE_625_length_1172_cov_19.948970	Ghabrivirales	2	1171	FORWARD	1169	F1416_NODE_625
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1194_NODE_6132_length_989_cov_3.077088_2	-	0.00063	10.5	23.9	0.00073	10.3	23.9	11	1	0	0	1	1	1	1	-	F1194_NODE_6132_length_989_cov_3.077088	Ourlivirales	987	1	REVERSE	986	F1194_NODE_6132
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1436_NODE_54_length_2384_cov_12.690854_1	-	0.00033	11.2	0	0.00051	10.6	0	12	1	0	0	1	1	1	1	-	F1436_NODE_54_length_2384_cov_12.690854	Duplornaviricota	2269	2	REVERSE	2267	F1436_NODE_54
ALL_NCBI_Palmdb_RdRp.Nidovirales_Nter_GDD.0.4.fasta	-	F1196_NODE_1433_length_1601_cov_1.650712_1	-	0.00016	12.3	0	0.00023	11.8	0	11	1	0	0	1	1	1	1	-	F1196_NODE_1433_length_1601_cov_1.650712	Nidovirales	1579	2	REVERSE	1577	F1196_NODE_1433
ALL_NCBI_Palmdb_RdRp.Wolframvirales.0.4.fasta	-	F1196_NODE_1615_length_1532_cov_13.398104_2	-	2.1e-05	15.7	27.1	2.3e-05	15.5	27.1	1	1	0	0	1	1	1	1	-	F1196_NODE_1615_length_1532_cov_13.398104	Wolframvirales	3	1256	FORWARD	1253	F1196_NODE_1615
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1196_NODE_1686_length_1512_cov_2.681537_1	-	0.00051	10.7	1.1	0.00069	10.3	1.1	11	1	0	0	1	1	1	1	-	F1196_NODE_1686_length_1512_cov_2.681537	Reovirales	3	1508	FORWARD	1505	F1196_NODE_1686
ALL_FINAL_RdRp_cores_0.3.clstr_561.Palmdb.0.4.fasta	-	F1196_NODE_1945_length_1431_cov_3.704942_2	-	0.00049	11.1	22.2	0.00067	10.6	22.2	11	1	0	0	1	1	1	1	-	F1196_NODE_1945_length_1431_cov_3.704942	NA	1429	2	REVERSE	1427	F1196_NODE_1945
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1196_NODE_2053_length_1401_cov_2.791976_1	-	9.9e-06	16.3	0.6	1.6e-05	15.6	0.5	12	1	1	0	1	1	1	1	-	F1196_NODE_2053_length_1401_cov_2.791976	Pisuviricota	1399	2	REVERSE	1397	F1196_NODE_2053
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1196_NODE_2068_length_1396_cov_2.437733_1	-	0.001	9.8	0	0.001	9.8	0	2	1	1	1	2	2	2	1	-	F1196_NODE_2068_length_1396_cov_2.437733	Ourlivirales	2	1396	FORWARD	1394	F1196_NODE_2068
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1196_NODE_2701_length_1260_cov_3.379253_2	-	9.1e-05	13.5	10.3	0.00011	13.2	10.3	13	1	0	0	1	1	1	1	-	F1196_NODE_2701_length_1260_cov_3.379253	Cryppavirales	1259	60	REVERSE	1199	F1196_NODE_2701
ALL_NCBI_Palmdb_RdRp.Nidovirales_Nter_GDD.0.4.fasta	-	F1196_NODE_2714_length_1257_cov_2.472546_1	-	0.00039	11	0.1	0.00056	10.5	0.1	12	1	0	0	1	1	1	1	-	F1196_NODE_2714_length_1257_cov_2.472546	Nidovirales	2	1255	FORWARD	1253	F1196_NODE_2714
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1503_NODE_6705_length_999_cov_1.281780_1	-	5.8e-05	13.8	0.4	0.00047	10.8	0	15	1	1	0	1	1	1	1	-	F1503_NODE_6705_length_999_cov_1.281780	Pisuviricota	1	999	FORWARD	998	F1503_NODE_6705
ALL_NCBI_Palmdb_RdRp.Martellivirales_Nter_GDD.0.4.fasta	-	F1471_NODE_5004_length_960_cov_2.275138_1	-	4e-04	11.6	9.6	5e-04	11.2	9.6	11	1	0	0	1	1	1	1	-	F1471_NODE_5004_length_960_cov_2.275138	Martellivirales	960	1	REVERSE	959	F1471_NODE_5004
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1207_NODE_3063_length_1560_cov_1.509635_1	-	3.1e-05	14.6	0	4.1e-05	14.2	0	11	1	0	0	1	1	1	1	-	F1207_NODE_3063_length_1560_cov_1.509635	Duplornaviricota	55	1560	FORWARD	1505	F1207_NODE_3063
ALL_FINAL_RdRp_cores_0.3.clstr_134.Palmdb.0.4.fasta	-	F1207_NODE_3401_length_1485_cov_4.049650_1	-	8.7e-06	16.8	31.2	0.00014	12.9	13.9	22	2	0	0	2	2	2	2	-	F1207_NODE_3401_length_1485_cov_4.049650	NA	1	1485	FORWARD	1484	F1207_NODE_3401
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1511_NODE_543_length_2368_cov_2.476005_2	-	3.5e-05	14.9	14.2	9.9e-05	13.4	9.4	22	2	0	0	2	2	2	2	-	F1511_NODE_543_length_2368_cov_2.476005	Cryppavirales	2367	88	REVERSE	2279	F1511_NODE_543
ALL_NCBI_Palmdb_RdRp.Monjiviricetes_1.0.4.fasta	-	F1198_NODE_97_length_1341_cov_56.915241_1	-	3.1e-20	64.3	0	4.5e-20	63.7	0	12	1	0	0	1	1	1	1	-	F1198_NODE_97_length_1341_cov_56.915241	Monjiviricetes	1341	10	REVERSE	1331	F1198_NODE_97
Kitrinoviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1200_NODE_123_length_4481_cov_3.349074_1	-	2.9e-09	28.2	1.1	4.8e-07	20.8	0	26	2	1	0	2	2	2	2	-	F1200_NODE_123_length_4481_cov_3.349074	Kitrinoviricota	4297	2	REVERSE	4295	F1200_NODE_123
ALL_NCBI_Palmdb_RdRp.Wolframvirales.0.4.fasta	-	F1292_NODE_41_length_3306_cov_5.850815_1	-	0.00021	12.4	0.7	0.00031	11.8	0.7	13	1	0	0	1	1	1	1	-	F1292_NODE_41_length_3306_cov_5.850815	Wolframvirales	3306	40	REVERSE	3266	F1292_NODE_41
ALL_NCBI_Palmdb_RdRp.Ellioviricetes.0.4.fasta	-	F1628_NODE_3_length_6523_cov_75.503556_1	-	7.7e-76	248.7	20.9	7.7e-76	248.7	20.9	34	2	1	3	6	6	6	1	-	F1628_NODE_3_length_6523_cov_75.503556	Ellioviricetes	6521	57	REVERSE	6464	F1628_NODE_3
ALL_NCBI_Palmdb_RdRp.Ellioviricetes.0.4.fasta	-	F1628_NODE_31_length_2048_cov_5.982439_1	-	1.8e-62	204.5	14.2	2.2e-62	204.1	14.2	1	1	0	0	1	1	1	1	-	F1628_NODE_31_length_2048_cov_5.982439	Ellioviricetes	3	1310	FORWARD	1307	F1628_NODE_31
ALL_NCBI_Palmdb_RdRp.Ghabrivirales.0.4.fasta	-	F1628_NODE_144_length_1102_cov_4.836676_1	-	1e-80	264.4	2.8	1.2e-80	264.1	2.8	1	1	0	0	1	1	1	1	-	F1628_NODE_144_length_1102_cov_4.836676	Ghabrivirales	1101	1	REVERSE	1100	F1628_NODE_144
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1630_NODE_1180_length_1856_cov_3.327596_2	-	0.0058	7.2	5.8	0.0081	6.7	5.8	11	1	0	0	1	1	1	1	-	F1630_NODE_1180_length_1856_cov_3.327596	Reovirales	1856	3	REVERSE	1853	F1630_NODE_1180
ALL_NCBI_Palmdb_RdRp.Tolivirales_Cter_GDD.0.4.fasta	-	F1177_NODE_626_length_1554_cov_1.548366_1	-	7e-04	10.4	3.5	0.002	8.9	0.1	2	2	0	0	2	2	2	2	-	F1177_NODE_626_length_1554_cov_1.548366	Tolivirales	1552	2	REVERSE	1550	F1177_NODE_626
ALL_NCBI_Palmdb_RdRp.Monjiviricetes_1.0.4.fasta	-	F1177_NODE_675_length_1518_cov_1.624060_1	-	1.4e-26	85.3	0	1.7e-26	85	0	11	1	0	0	1	1	1	1	-	F1177_NODE_675_length_1518_cov_1.624060	Monjiviricetes	38	1516	FORWARD	1478	F1177_NODE_675
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1177_NODE_1035_length_1334_cov_1.508991_1	-	0.00034	11.2	0	0.00044	10.8	0	12	1	0	0	1	1	1	1	-	F1177_NODE_1035_length_1334_cov_1.508991	Duplornaviricota	2	1333	FORWARD	1331	F1177_NODE_1035
ALL_FINAL_RdRp_cores_0.3.clstr_197.Palmdb.0.4.fasta	-	F1503_NODE_2721_length_1757_cov_2.864277_1	-	0.00026	11.8	0.1	0.00035	11.4	0.1	11	1	0	0	1	1	1	1	-	F1503_NODE_2721_length_1757_cov_2.864277	NA	15	1757	FORWARD	1742	F1503_NODE_2721
ALL_NCBI_Palmdb_RdRp.Amarillovirales.0.4.fasta	-	F1503_NODE_3160_length_1631_cov_3.129442_1	-	1.1e-80	264.4	0.1	1.2e-80	264.2	0.1	1	1	0	0	1	1	1	1	-	F1503_NODE_3160_length_1631_cov_3.129442	Amarillovirales	1233	1	REVERSE	1232	F1503_NODE_3160
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1503_NODE_4260_length_1370_cov_1.259316_1	-	0.00063	10.3	0	0.00087	9.8	0	11	1	0	0	1	1	1	1	-	F1503_NODE_4260_length_1370_cov_1.259316	Duplornaviricota	1	1368	FORWARD	1367	F1503_NODE_4260
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1201_NODE_297_length_3548_cov_5.535929_3	-	7.6e-06	16.9	1.7	9.8e-06	16.5	1.7	12	1	0	0	1	1	1	1	-	F1201_NODE_297_length_3548_cov_5.535929	Ourlivirales	1511	3547	FORWARD	2036	F1201_NODE_297
ALL_NCBI_Palmdb_RdRp.Tolivirales_Cter_GDD.0.4.fasta	-	F1201_NODE_754_length_2727_cov_9.310629_1	-	0.00033	11.5	11.2	4e-04	11.2	11.2	12	1	0	0	1	1	1	1	-	F1201_NODE_754_length_2727_cov_9.310629	Tolivirales	390	1559	FORWARD	1169	F1201_NODE_754
ALL_NCBI_Palmdb_RdRp.Sobelivirales.0.4.fasta	-	F1020_NODE_17_length_2786_cov_37.069205_2	-	1.3e-81	267.7	8	1.6e-81	267.4	8	1	1	0	0	1	1	1	1	-	F1020_NODE_17_length_2786_cov_37.069205	Sobelivirales	1585	98	REVERSE	1487	F1020_NODE_17
ALL_NCBI_Palmdb_RdRp.Tolivirales_Cter_GDD.0.4.fasta	-	F1416_NODE_1149_length_908_cov_9.069168_2	-	0.0036	8	21.8	0.0046	7.7	21.8	1	1	0	0	1	1	1	1	-	F1416_NODE_1149_length_908_cov_9.069168	Tolivirales	3	908	FORWARD	905	F1416_NODE_1149
Kitrinoviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1498_NODE_142_length_2643_cov_3.508887_1	-	1.7e-07	22.3	0	1.8e-06	18.9	0	21	2	0	0	2	2	2	2	-	F1498_NODE_142_length_2643_cov_3.508887	Kitrinoviricota	252	2642	FORWARD	2390	F1498_NODE_142
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1646_NODE_426_length_2174_cov_4.586597_1	-	0.00034	11.3	2.2	0.00044	10.9	0.2	19	2	0	0	2	2	2	1	-	F1646_NODE_426_length_2174_cov_4.586597	Reovirales	75	1043	FORWARD	968	F1646_NODE_426
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1646_NODE_1284_length_1562_cov_2.873258_2	-	0.0026	8.5	6.3	0.0026	8.5	6.3	1	1	0	0	1	1	1	1	-	F1646_NODE_1284_length_1562_cov_2.873258	Ourlivirales	982	2	REVERSE	980	F1646_NODE_1284
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1646_NODE_1520_length_1461_cov_19.961593_1	-	0.0017	9.3	11.4	0.0021	9	11.4	12	1	0	0	1	1	1	1	-	F1646_NODE_1520_length_1461_cov_19.961593	Cryppavirales	1461	232	REVERSE	1229	F1646_NODE_1520
ALL_NCBI_Palmdb_RdRp.Insthoviricetes.0.4.fasta	-	F1508_NODE_144_length_2236_cov_314.370931_1	-	1.3e-154	508.4	3.9	1.7e-154	508	3.9	1	1	0	0	1	1	1	1	-	F1508_NODE_144_length_2236_cov_314.370931	Insthoviricetes	2197	44	REVERSE	2153	F1508_NODE_144
ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta	-	F1410_NODE_59_length_4231_cov_20.730125_2	-	2.2e-05	15.8	47	1.6e-05	16.3	4.5	31	3	0	0	3	3	3	3	-	F1410_NODE_59_length_4231_cov_20.730125	Durnavirales	1	4230	FORWARD	4229	F1410_NODE_59
ALL_FINAL_RdRp_cores_0.3.clstr_561.Palmdb.0.4.fasta	-	F1410_NODE_159_length_3373_cov_19.377939_6	-	0.00017	12.6	12.1	0.00029	11.8	12.1	13	1	0	0	1	1	1	1	-	F1410_NODE_159_length_3373_cov_19.377939	NA	3190	545	REVERSE	2645	F1410_NODE_159
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1554_NODE_651_length_1805_cov_2.682857_1	-	2e-04	12.1	0.9	0.00029	11.5	0.9	12	1	0	0	1	1	1	1	-	F1554_NODE_651_length_1805_cov_2.682857	Reovirales	2	1804	FORWARD	1802	F1554_NODE_651
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1039_NODE_5494_length_943_cov_1.618243_1	-	0.00062	10.3	0	0.00096	9.7	0	12	1	0	0	1	1	1	1	-	F1039_NODE_5494_length_943_cov_1.618243	Duplornaviricota	943	2	REVERSE	941	F1039_NODE_5494
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1296_NODE_386_length_2063_cov_3.408367_3	-	0.00019	12.2	1.5	0.00024	11.8	1.5	11	1	0	0	1	1	1	1	-	F1296_NODE_386_length_2063_cov_3.408367	Reovirales	1772	3	REVERSE	1769	F1296_NODE_386
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1296_NODE_819_length_1643_cov_2.483627_2	-	5.2e-05	14	0	0.00018	12.2	0	17	1	1	1	2	2	2	1	-	F1296_NODE_819_length_1643_cov_2.483627	Pisuviricota	1643	3	REVERSE	1640	F1296_NODE_819
Negarnaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1545_NODE_613_length_2701_cov_2.069539_2	-	5.1e-06	17.2	0.2	1.1e-05	16.1	0.2	15	1	0	0	1	1	1	1	-	F1545_NODE_613_length_2701_cov_2.069539	Negarnaviricota	2034	1	REVERSE	2033	F1545_NODE_613
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1469_NODE_1400_length_1856_cov_1.500833_1	-	2.6e-05	14.9	0	4.2e-05	14.2	0	12	1	0	0	1	1	1	1	-	F1469_NODE_1400_length_1856_cov_1.500833	Duplornaviricota	1	1854	FORWARD	1853	F1469_NODE_1400
ALL_FINAL_RdRp_cores_0.3.clstr_652.Palmdb.0.4.fasta	-	F1469_NODE_2132_length_1564_cov_2.320742_1	-	0.0011	9.9	4.6	0.00052	11	2.1	16	1	1	1	2	2	2	1	-	F1469_NODE_2132_length_1564_cov_2.320742	NA	3	1562	FORWARD	1559	F1469_NODE_2132
Lenarviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1469_NODE_2143_length_1561_cov_7.035193_1	-	0.00017	12.5	0	0.00028	11.8	0	13	1	0	0	1	1	1	1	-	F1469_NODE_2143_length_1561_cov_7.035193	Lenarviricota	3	1559	FORWARD	1556	F1469_NODE_2143
ALL_NCBI_Palmdb_RdRp.Nodamuvirales.0.4.fasta	-	F1469_NODE_2610_length_1420_cov_12.519414_1	-	0.00037	11.5	18.8	0.00046	11.2	18.8	11	1	0	0	1	1	1	1	-	F1469_NODE_2610_length_1420_cov_12.519414	Nodamuvirales	1	1308	FORWARD	1307	F1469_NODE_2610
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1419_NODE_1045_length_2215_cov_1.656481_1	-	1.2e-05	16.1	0	1.6e-05	15.6	0	11	1	0	0	1	1	1	1	-	F1419_NODE_1045_length_2215_cov_1.656481	Duplornaviricota	1731	1	REVERSE	1730	F1419_NODE_1045
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1419_NODE_1854_length_1745_cov_4.062130_5	-	0.00026	11.7	5.1	4e-04	11.1	5.1	12	1	0	0	1	1	1	1	-	F1419_NODE_1854_length_1745_cov_4.062130	Reovirales	1745	87	REVERSE	1658	F1419_NODE_1854
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta	-	F1359_NODE_1_length_14961_cov_86.217563_1	-	6.6e-121	397.6	6.6	7.8e-83	271.6	0	46	5	0	0	5	5	5	2	-	F1359_NODE_1_length_14961_cov_86.217563	Martellivirales	332	8620	FORWARD	8288	F1359_NODE_1
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1524_NODE_318_length_3170_cov_2.349920_1	-	0.00024	11.8	0	0.00072	10.2	0	19	1	0	0	1	1	1	1	-	F1524_NODE_318_length_3170_cov_2.349920	Pisuviricota	2	3169	FORWARD	3167	F1524_NODE_318
Lenarviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1524_NODE_552_length_2677_cov_4.785278_1	-	0.00021	12.2	0	0.00044	11.1	0	15	1	0	0	1	1	1	1	-	F1524_NODE_552_length_2677_cov_4.785278	Lenarviricota	16	2439	FORWARD	2423	F1524_NODE_552
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1524_NODE_1041_length_2155_cov_1.375714_1	-	6.5e-05	13.6	0	1e-04	12.9	0	12	1	0	0	1	1	1	1	-	F1524_NODE_1041_length_2155_cov_1.375714	Duplornaviricota	2155	2	REVERSE	2153	F1524_NODE_1041
ALL_NCBI_Palmdb_RdRp.Sobelivirales.0.4.fasta	-	F1276_NODE_48_length_2574_cov_4.979754_2	-	2e-91	300.1	2.1	2.6e-91	299.8	2.1	1	1	0	0	1	1	1	1	-	F1276_NODE_48_length_2574_cov_4.979754	Sobelivirales	1150	2565	FORWARD	1415	F1276_NODE_48
ALL_NCBI_Palmdb_RdRp.Yunchangviricetes.0.4.fasta	-	F1543_NODE_2692_length_1498_cov_2.483021_1	-	0.0012	9.6	4.2	0.0018	9	4.2	13	1	0	0	1	1	1	1	-	F1543_NODE_2692_length_1498_cov_2.483021	Yunchangviricetes	1496	426	REVERSE	1070	F1543_NODE_2692
ALL_NCBI_Palmdb_RdRp.Amarillovirales.0.4.fasta	-	F1543_NODE_2702_length_1497_cov_1.305132_1	-	2.8e-60	196.9	2.8	3.5e-60	196.6	2.8	1	1	0	0	1	1	1	1	-	F1543_NODE_2702_length_1497_cov_1.305132	Amarillovirales	1	1482	FORWARD	1481	F1543_NODE_2702
ALL_FINAL_RdRp_cores_0.3.clstr_1260.Palmdb.0.4.fasta	-	F1037_NODE_1549_length_1301_cov_1.702247_1	-	5e-04	10.7	0.9	0.0026	8.4	0.1	2	2	0	0	2	2	2	2	-	F1037_NODE_1549_length_1301_cov_1.702247	NA	1301	3	REVERSE	1298	F1037_NODE_1549
ALL_FINAL_RdRp_cores_0.3.clstr_955.Palmdb.0.4.fasta	-	F1037_NODE_1575_length_1294_cov_4.102502_2	-	5e-04	10.8	0	0.00073	10.2	0	12	1	0	0	1	1	1	1	-	F1037_NODE_1575_length_1294_cov_4.102502	NA	1294	44	REVERSE	1250	F1037_NODE_1575
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta	-	F1038_NODE_1_length_11101_cov_60.073149_1	-	1.7e-162	535.2	15.4	1.7e-162	535.2	15.4	23	2	0	0	2	2	2	1	-	F1038_NODE_1_length_11101_cov_60.073149	Martellivirales	11100	3421	REVERSE	7679	F1038_NODE_1
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1520_NODE_1343_length_1684_cov_1.185390_1	-	0.00019	12	0	0.00027	11.5	0	12	1	0	0	1	1	1	1	-	F1520_NODE_1343_length_1684_cov_1.185390	Duplornaviricota	1380	1	REVERSE	1379	F1520_NODE_1343
